Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
Rovereto,Ozono,2024-09-27,6,18,µg/mc
Rovereto,Ozono,2024-09-27,7,4,µg/mc
Rovereto,Ozono,2024-09-27,8,5,µg/mc
Rovereto,Ozono,2024-09-27,9,9,µg/mc
Rovereto,Ozono,2024-09-27,10,11,µg/mc
Rovereto,Ozono,2024-09-27,11,12,µg/mc
Rovereto,Ozono,2024-09-27,12,28,µg/mc
Rovereto,Ozono,2024-09-27,13,58,µg/mc
Rovereto,Ozono,2024-09-27,14,72,µg/mc
Rovereto,Ozono,2024-09-27,15,78,µg/mc
Rovereto,Ozono,2024-09-27,16,82,µg/mc
Rovereto,Ozono,2024-09-27,17,78,µg/mc
Rovereto,Ozono,2024-09-27,18,52,µg/mc
Rovereto,Ozono,2024-09-27,19,22,µg/mc
Rovereto,Ozono,2024-09-27,20,34,µg/mc
Rovereto,Ozono,2024-09-27,21,22,µg/mc
Rovereto,Ozono,2024-09-27,22,38,µg/mc
Rovereto,Ozono,2024-09-27,23,48,µg/mc
Rovereto,Ozono,2024-09-27,24,47,µg/mc
Rovereto,Ozono,2024-09-28,1,46,µg/mc
Rovereto,Ozono,2024-09-28,2,43,µg/mc
Rovereto,Ozono,2024-09-28,3,40,µg/mc
Rovereto,Ozono,2024-09-28,4,40,µg/mc
Rovereto,Ozono,2024-09-28,5,40,µg/mc
Rovereto,Ozono,2024-09-28,6,39,µg/mc
Rovereto,Ozono,2024-09-28,7,35,µg/mc
Rovereto,Ozono,2024-09-28,8,75,µg/mc
Rovereto,Ozono,2024-09-28,9,85,µg/mc
Rovereto,Ozono,2024-09-28,10,77,µg/mc
Rovereto,Ozono,2024-09-28,11,80,µg/mc
Rovereto,Ozono,2024-09-28,12,81,µg/mc
Rovereto,Ozono,2024-09-28,13,83,µg/mc
Rovereto,Ozono,2024-09-28,14,81,µg/mc
Rovereto,Ozono,2024-09-28,15,80,µg/mc
Rovereto,Ozono,2024-09-28,16,75,µg/mc
Rovereto,Ozono,2024-09-28,17,60,µg/mc
Rovereto,Ozono,2024-09-28,18,37,µg/mc
Rovereto,Ozono,2024-09-28,19,45,µg/mc
Rovereto,Ozono,2024-09-28,20,45,µg/mc
Rovereto,Ozono,2024-09-28,21,63,µg/mc
Rovereto,Ozono,2024-09-28,22,63,µg/mc
Rovereto,Ozono,2024-09-28,23,63,µg/mc
Rovereto,Ozono,2024-09-28,24,61,µg/mc
Rovereto,Ozono,2024-09-29,1,50,µg/mc
Rovereto,Ozono,2024-09-29,2,51,µg/mc
Rovereto,Ozono,2024-09-29,3,49,µg/mc
Rovereto,Ozono,2024-09-29,4,47,µg/mc
Rovereto,Ozono,2024-09-29,5,43,µg/mc
Rovereto,Ozono,2024-09-29,6,38,µg/mc
Rovereto,Ozono,2024-09-29,7,38,µg/mc
Rovereto,Ozono,2024-09-29,8,40,µg/mc
Rovereto,Ozono,2024-09-29,9,42,µg/mc
Rovereto,Ozono,2024-09-29,10,48,µg/mc
Rovereto,Ozono,2024-09-29,11,54,µg/mc
Rovereto,Ozono,2024-09-29,12,66,µg/mc
Rovereto,Ozono,2024-09-29,13,74,µg/mc
Rovereto,Ozono,2024-09-29,14,77,µg/mc
Rovereto,Ozono,2024-09-29,15,79,µg/mc
Rovereto,Ozono,2024-09-29,16,78,µg/mc
Rovereto,Ozono,2024-09-29,17,77,µg/mc
Rovereto,Ozono,2024-09-29,18,63,µg/mc
Rovereto,Ozono,2024-09-29,19,46,µg/mc
Rovereto,Ozono,2024-09-29,20,45,µg/mc
Rovereto,Ozono,2024-09-29,21,48,µg/mc
Rovereto,Ozono,2024-09-29,22,48,µg/mc
Rovereto,Ozono,2024-09-29,23,38,µg/mc
Rovereto,Ozono,2024-09-29,24,33,µg/mc
Rovereto,Ozono,2024-09-30,1,34,µg/mc
Rovereto,Ozono,2024-09-30,2,36,µg/mc
Rovereto,Ozono,2024-09-30,3,32,µg/mc
Rovereto,Ozono,2024-09-30,4,32,µg/mc
Rovereto,Ozono,2024-09-30,5,35,µg/mc
Rovereto,Ozono,2024-09-30,6,35,µg/mc
Rovereto,Ozono,2024-09-30,7,19,µg/mc
Rovereto,Ozono,2024-09-30,8,23,µg/mc
Rovereto,Ozono,2024-09-30,9,27,µg/mc
Rovereto,Ozono,2024-09-30,10,26,µg/mc
Rovereto,Ozono,2024-09-30,11,37,µg/mc
Rovereto,Ozono,2024-09-30,12,39,µg/mc
Rovereto,Ozono,2024-09-30,13,52,µg/mc
Rovereto,Ozono,2024-09-30,14,57,µg/mc
Rovereto,Ozono,2024-09-30,15,60,µg/mc
Rovereto,Ozono,2024-09-30,16,57,µg/mc
Rovereto,Ozono,2024-09-30,17,50,µg/mc
Rovereto,Ozono,2024-09-30,18,32,µg/mc
Rovereto,Ozono,2024-09-30,19,30,µg/mc
Rovereto,Ozono,2024-09-30,20,34,µg/mc
Rovereto,Ozono,2024-09-30,21,38,µg/mc
Rovereto,Ozono,2024-09-30,22,36,µg/mc
Rovereto,Ozono,2024-09-30,23,36,µg/mc
Rovereto,Ozono,2024-09-30,24,25,µg/mc
Rovereto,Ozono,2024-10-01,1,30,µg/mc
Rovereto,Ozono,2024-10-01,2,23,µg/mc
Rovereto,Ozono,2024-10-01,3,26,µg/mc
Rovereto,Ozono,2024-10-01,4,22,µg/mc
Rovereto,Ozono,2024-10-01,5,20,µg/mc
Rovereto,Ozono,2024-10-01,6,16,µg/mc
Rovereto,Ozono,2024-10-01,7,6,µg/mc
Rovereto,Ozono,2024-10-01,8,5,µg/mc
Rovereto,Ozono,2024-10-01,9,13,µg/mc
Rovereto,Ozono,2024-10-01,10,14,µg/mc
Rovereto,Ozono,2024-10-01,11,17,µg/mc
Rovereto,Ozono,2024-10-01,12,20,µg/mc
Rovereto,Ozono,2024-10-01,13,20,µg/mc
Rovereto,Ozono,2024-10-01,14,38,µg/mc
Rovereto,Ozono,2024-10-01,15,45,µg/mc
Rovereto,Ozono,2024-10-01,16,41,µg/mc
Rovereto,Ozono,2024-10-01,17,40,µg/mc
Rovereto,Ozono,2024-10-01,18,39,µg/mc
Rovereto,Ozono,2024-10-01,19,13,µg/mc
Rovereto,Ozono,2024-10-01,20,14,µg/mc
Rovereto,Ozono,2024-10-01,21,22,µg/mc
Rovereto,Ozono,2024-10-01,22,24,µg/mc
Rovereto,Ozono,2024-10-01,23,31,µg/mc
Rovereto,Ozono,2024-10-01,24,42,µg/mc
Rovereto,Ozono,2024-10-02,1,53,µg/mc
Rovereto,Ozono,2024-10-02,2,47,µg/mc
Rovereto,Ozono,2024-10-02,3,44,µg/mc
Rovereto,Ozono,2024-10-02,4,42,µg/mc
Rovereto,Ozono,2024-10-02,5,34,µg/mc
Rovereto,Ozono,2024-10-02,6,28,µg/mc
Rovereto,Ozono,2024-10-02,7,16,µg/mc
Rovereto,Ozono,2024-10-02,8,6,µg/mc
Rovereto,Ozono,2024-10-02,9,12,µg/mc
Rovereto,Ozono,2024-10-02,10,16,µg/mc
Rovereto,Ozono,2024-10-02,11,17,µg/mc
Rovereto,Ozono,2024-10-02,12,25,µg/mc
Rovereto,Ozono,2024-10-02,13,23,µg/mc
Rovereto,Ozono,2024-10-02,14,26,µg/mc
Rovereto,Ozono,2024-10-02,15,26,µg/mc
Rovereto,Ozono,2024-10-02,16,27,µg/mc
Rovereto,Ozono,2024-10-02,17,20,µg/mc
Rovereto,Ozono,2024-10-02,18,8,µg/mc
Rovereto,Ozono,2024-10-02,19,2,µg/mc
Rovereto,Ozono,2024-10-02,20,5,µg/mc
Rovereto,Ozono,2024-10-02,21,4,µg/mc
Rovereto,Ozono,2024-10-02,22,2,µg/mc
Rovereto,Ozono,2024-10-02,23,5,µg/mc
Rovereto,Ozono,2024-10-02,24,3,µg/mc
Rovereto,Ozono,2024-10-03,1,4,µg/mc
Rovereto,Ozono,2024-10-03,2,4,µg/mc
Rovereto,Ozono,2024-10-03,3,12,µg/mc
Rovereto,Ozono,2024-10-03,4,22,µg/mc
Rovereto,Ozono,2024-10-03,5,26,µg/mc
Rovereto,Ozono,2024-10-03,6,34,µg/mc
Rovereto,Ozono,2024-10-03,7,30,µg/mc
Rovereto,Ozono,2024-10-03,8,30,µg/mc
Rovereto,Ozono,2024-10-03,9,25,µg/mc
Rovereto,Ozono,2024-10-03,10,24,µg/mc
Rovereto,Ozono,2024-10-03,11,27,µg/mc
Rovereto,Ozono,2024-10-03,12,33,µg/mc
Rovereto,Ozono,2024-10-03,13,37,µg/mc
Rovereto,Ozono,2024-10-03,14,37,µg/mc
Rovereto,Ozono,2024-10-03,15,35,µg/mc
Rovereto,Ozono,2024-10-03,16,39,µg/mc
Rovereto,Ozono,2024-10-03,17,39,µg/mc
Rovereto,Ozono,2024-10-03,18,34,µg/mc
Rovereto,Ozono,2024-10-03,19,32,µg/mc
Rovereto,Ozono,2024-10-03,20,39,µg/mc
Rovereto,Ozono,2024-10-03,21,49,µg/mc
Rovereto,Ozono,2024-10-03,22,55,µg/mc
Rovereto,Ozono,2024-10-03,23,59,µg/mc
Rovereto,Ozono,2024-10-03,24,60,µg/mc
Rovereto,Ozono,2024-10-04,1,59,µg/mc
Rovereto,Ozono,2024-10-04,2,55,µg/mc
Rovereto,Ozono,2024-10-04,3,53,µg/mc
Rovereto,Ozono,2024-10-04,4,46,µg/mc
Rovereto,Ozono,2024-10-04,5,41,µg/mc
Rovereto,Ozono,2024-10-04,6,36,µg/mc
Rovereto,Ozono,2024-10-04,7,19,µg/mc
Rovereto,Ozono,2024-10-04,8,32,µg/mc
Rovereto,Ozono,2024-10-04,9,39,µg/mc
Rovereto,Ozono,2024-10-04,10,47,µg/mc
Rovereto,Ozono,2024-10-04,11,47,µg/mc
Rovereto,Ozono,2024-10-04,12,44,µg/mc
Rovereto,Ozono,2024-10-04,13,46,µg/mc
Rovereto,Ozono,2024-10-04,16,44,µg/mc
Rovereto,Ozono,2024-10-04,17,42,µg/mc
Rovereto,Ozono,2024-10-04,18,43,µg/mc
Rovereto,Ozono,2024-10-04,19,46,µg/mc
Rovereto,Ozono,2024-10-04,20,46,µg/mc
Rovereto,Ozono,2024-10-04,21,31,µg/mc
Rovereto,Ozono,2024-10-04,22,28,µg/mc
Rovereto,Ozono,2024-10-04,23,29,µg/mc
Rovereto,Ozono,2024-10-04,24,20,µg/mc
Rovereto,Ozono,2024-10-05,1,24,µg/mc
Rovereto,Ozono,2024-10-05,2,24,µg/mc
Rovereto,Ozono,2024-10-05,3,17,µg/mc
Rovereto,Ozono,2024-10-05,4,15,µg/mc
Rovereto,Ozono,2024-10-05,5,12,µg/mc
Rovereto,Ozono,2024-10-05,6,14,µg/mc
Rovereto,Ozono,2024-10-05,7,11,µg/mc
Rovereto,Ozono,2024-10-05,8,11,µg/mc
Rovereto,Ozono,2024-10-05,9,11,µg/mc
Rovereto,Ozono,2024-10-05,10,15,µg/mc
Rovereto,Ozono,2024-10-05,11,19,µg/mc
Rovereto,Ozono,2024-10-05,12,23,µg/mc
Rovereto,Ozono,2024-10-05,13,26,µg/mc
Rovereto,Ozono,2024-10-05,14,36,µg/mc
Rovereto,Ozono,2024-10-05,15,48,µg/mc
Rovereto,Ozono,2024-10-05,16,47,µg/mc
Rovereto,Ozono,2024-10-05,17,42,µg/mc
Rovereto,Ozono,2024-10-05,18,38,µg/mc
Rovereto,Ozono,2024-10-05,19,32,µg/mc
Rovereto,Ozono,2024-10-05,20,21,µg/mc
Rovereto,Ozono,2024-10-05,21,20,µg/mc
Rovereto,Ozono,2024-10-05,22,20,µg/mc
Rovereto,Ozono,2024-10-05,23,18,µg/mc
Rovereto,Ozono,2024-10-05,24,18,µg/mc
Rovereto,Ozono,2024-10-06,1,17,µg/mc
Rovereto,Ozono,2024-10-06,2,8,µg/mc
Rovereto,Ozono,2024-10-06,3,10,µg/mc
Rovereto,Ozono,2024-10-06,4,7,µg/mc
Rovereto,Ozono,2024-10-06,5,6,µg/mc
Rovereto,Ozono,2024-10-06,6,14,µg/mc
Rovereto,Ozono,2024-10-06,7,10,µg/mc
Rovereto,Ozono,2024-10-06,8,15,µg/mc
Rovereto,Ozono,2024-10-06,9,17,µg/mc
Rovereto,Ozono,2024-10-06,10,18,µg/mc
Rovereto,Ozono,2024-10-06,11,20,µg/mc
Rovereto,Ozono,2024-10-06,12,26,µg/mc
Rovereto,Ozono,2024-10-06,13,27,µg/mc
Rovereto,Ozono,2024-10-06,14,32,µg/mc
Rovereto,Ozono,2024-10-06,15,37,µg/mc
Rovereto,Ozono,2024-10-06,16,33,µg/mc
Rovereto,Ozono,2024-10-06,17,36,µg/mc
Rovereto,Ozono,2024-10-06,18,38,µg/mc
Rovereto,Ozono,2024-10-06,19,26,µg/mc
Rovereto,Ozono,2024-10-06,20,28,µg/mc
Rovereto,Ozono,2024-10-06,21,24,µg/mc
Rovereto,Ozono,2024-10-06,22,24,µg/mc
Rovereto,Ozono,2024-10-06,23,23,µg/mc
Rovereto,Ozono,2024-10-06,24,17,µg/mc
Rovereto,Ozono,2024-10-07,1,13,µg/mc
Rovereto,Ozono,2024-10-07,2,9,µg/mc
Rovereto,Ozono,2024-10-07,3,7,µg/mc
Rovereto,Ozono,2024-10-07,4,4,µg/mc
Rovereto,Ozono,2024-10-07,5,5,µg/mc
Rovereto,Ozono,2024-10-07,6,3,µg/mc
Rovereto,Ozono,2024-10-07,7,3,µg/mc
Rovereto,Ozono,2024-10-07,8,4,µg/mc
Rovereto,Ozono,2024-10-07,9,8,µg/mc
Rovereto,Ozono,2024-10-07,10,13,µg/mc
Rovereto,Ozono,2024-10-07,11,14,µg/mc
Rovereto,Ozono,2024-10-07,12,22,µg/mc
Rovereto,Ozono,2024-10-07,13,16,µg/mc
Rovereto,Ozono,2024-10-07,14,19,µg/mc
Rovereto,Ozono,2024-10-07,15,19,µg/mc
Rovereto,Ozono,2024-10-07,16,10,µg/mc
Rovereto,Ozono,2024-10-07,17,9,µg/mc
Rovereto,Ozono,2024-10-07,18,5,µg/mc
Rovereto,Ozono,2024-10-07,19,3,µg/mc
Rovereto,Ozono,2024-10-07,20,7,µg/mc
Rovereto,Ozono,2024-10-07,21,2,µg/mc
Rovereto,Ozono,2024-10-07,22,3,µg/mc
Rovereto,Ozono,2024-10-07,23,5,µg/mc
Rovereto,Ozono,2024-10-07,24,4,µg/mc
Rovereto,Ozono,2024-10-08,1,4,µg/mc
Rovereto,Ozono,2024-10-08,2,5,µg/mc
Rovereto,Ozono,2024-10-08,3,3,µg/mc
Rovereto,Ozono,2024-10-08,4,5,µg/mc
Rovereto,Ozono,2024-10-08,5,3,µg/mc
Rovereto,Ozono,2024-10-08,6,2,µg/mc
Rovereto,Ozono,2024-10-08,7,2,µg/mc
Rovereto,Ozono,2024-10-08,8,5,µg/mc
Rovereto,Ozono,2024-10-08,9,7,µg/mc
Rovereto,Ozono,2024-10-08,10,6,µg/mc
Rovereto,Ozono,2024-10-08,11,4,µg/mc
Rovereto,Ozono,2024-10-08,12,7,µg/mc
Rovereto,Ozono,2024-10-08,13,5,µg/mc
Rovereto,Ozono,2024-10-08,14,4,µg/mc
Rovereto,Ozono,2024-10-08,15,5,µg/mc
Rovereto,Ozono,2024-10-08,16,5,µg/mc
Rovereto,Ozono,2024-10-08,17,5,µg/mc
Rovereto,Ozono,2024-10-08,18,3,µg/mc
Rovereto,Ozono,2024-10-08,19,2,µg/mc
Rovereto,Ozono,2024-10-08,20,3,µg/mc
Rovereto,Ozono,2024-10-08,21,3,µg/mc
Rovereto,Ozono,2024-10-08,22,2,µg/mc
Rovereto,Ozono,2024-10-08,23,2,µg/mc
Rovereto,Ozono,2024-10-08,24,2,µg/mc
Rovereto,Ozono,2024-10-09,1,2,µg/mc
Rovereto,Ozono,2024-10-09,2,2,µg/mc
Rovereto,Ozono,2024-10-09,3,1,µg/mc
Rovereto,Ozono,2024-10-09,4,1,µg/mc
Rovereto,Ozono,2024-10-09,5,2,µg/mc
Rovereto,Ozono,2024-10-09,6,4,µg/mc
Rovereto,Ozono,2024-10-09,7,3,µg/mc
Rovereto,Ozono,2024-10-09,8,3,µg/mc
Rovereto,Ozono,2024-10-09,9,7,µg/mc
Rovereto,Ozono,2024-10-09,10,14,µg/mc
Rovereto,Ozono,2024-10-09,11,19,µg/mc
Rovereto,Ozono,2024-10-09,12,23,µg/mc
Rovereto,Ozono,2024-10-09,13,34,µg/mc
Rovereto,Ozono,2024-10-09,14,33,µg/mc
Rovereto,Ozono,2024-10-09,15,25,µg/mc
Rovereto,Ozono,2024-10-09,16,33,µg/mc
Rovereto,Ozono,2024-10-09,17,53,µg/mc
Rovereto,Ozono,2024-10-09,18,43,µg/mc
Rovereto,Ozono,2024-10-09,19,34,µg/mc
Rovereto,Ozono,2024-10-09,20,41,µg/mc
Rovereto,Ozono,2024-10-09,21,37,µg/mc
Rovereto,Ozono,2024-10-09,22,23,µg/mc
Rovereto,Ozono,2024-10-09,23,26,µg/mc
Rovereto,Ozono,2024-10-09,24,25,µg/mc
Rovereto,Ozono,2024-10-10,1,25,µg/mc
Rovereto,Ozono,2024-10-10,2,21,µg/mc
Rovereto,Ozono,2024-10-10,3,27,µg/mc
Rovereto,Ozono,2024-10-10,4,28,µg/mc
Rovereto,Ozono,2024-10-10,5,27,µg/mc
Rovereto,Ozono,2024-10-10,6,16,µg/mc
Rovereto,Ozono,2024-10-10,7,22,µg/mc
Rovereto,Ozono,2024-10-10,8,15,µg/mc
Rovereto,Ozono,2024-10-10,9,28,µg/mc
Rovereto,Ozono,2024-10-10,10,30,µg/mc
Rovereto,Ozono,2024-10-10,11,28,µg/mc
Rovereto,Ozono,2024-10-10,12,51,µg/mc
Rovereto,Ozono,2024-10-10,13,49,µg/mc
Rovereto,Ozono,2024-10-10,14,49,µg/mc
Rovereto,Ozono,2024-10-10,15,58,µg/mc
Rovereto,Ozono,2024-10-10,16,60,µg/mc
Rovereto,Ozono,2024-10-10,17,53,µg/mc
Rovereto,Ozono,2024-10-10,18,36,µg/mc
Rovereto,Ozono,2024-10-10,19,10,µg/mc
Rovereto,Ozono,2024-10-10,20,11,µg/mc
Rovereto,Ozono,2024-10-10,21,20,µg/mc
Rovereto,Ozono,2024-10-10,22,14,µg/mc
Rovereto,Ozono,2024-10-10,23,14,µg/mc
Rovereto,Ozono,2024-10-10,24,16,µg/mc
Rovereto,Ozono,2024-10-11,1,24,µg/mc
Rovereto,Ozono,2024-10-11,2,27,µg/mc
Rovereto,Ozono,2024-10-11,3,25,µg/mc
Rovereto,Ozono,2024-10-11,4,25,µg/mc
Rovereto,Ozono,2024-10-11,5,21,µg/mc
Rovereto,Ozono,2024-10-11,6,21,µg/mc
Rovereto,Ozono,2024-10-11,7,11,µg/mc
Rovereto,Ozono,2024-10-11,8,7,µg/mc
Rovereto,Ozono,2024-10-11,9,16,µg/mc
Rovereto,Ozono,2024-10-11,10,24,µg/mc
Rovereto,Ozono,2024-10-11,11,27,µg/mc
Rovereto,Ozono,2024-10-11,12,31,µg/mc
Rovereto,Ozono,2024-10-11,13,34,µg/mc
Rovereto,Ozono,2024-10-11,14,38,µg/mc
Rovereto,Ozono,2024-10-11,15,43,µg/mc
Rovereto,Ozono,2024-10-11,16,35,µg/mc
Rovereto,Ozono,2024-10-11,17,21,µg/mc
Rovereto,Ozono,2024-10-11,18,26,µg/mc
Rovereto,Ozono,2024-10-11,19,30,µg/mc
Rovereto,Ozono,2024-10-11,20,36,µg/mc
Rovereto,Ozono,2024-10-11,21,28,µg/mc
Rovereto,Ozono,2024-10-11,22,9,µg/mc
Rovereto,Ozono,2024-10-11,23,12,µg/mc
Rovereto,Ozono,2024-10-11,24,25,µg/mc
Rovereto,Ozono,2024-10-12,1,28,µg/mc
Rovereto,Ozono,2024-10-12,2,18,µg/mc
Rovereto,Ozono,2024-10-12,3,11,µg/mc
Rovereto,Ozono,2024-10-12,4,12,µg/mc
Rovereto,Ozono,2024-10-12,5,16,µg/mc
Rovereto,Ozono,2024-10-12,6,9,µg/mc
Rovereto,Ozono,2024-10-12,7,10,µg/mc
Rovereto,Ozono,2024-10-12,8,16,µg/mc
Rovereto,Ozono,2024-10-12,9,17,µg/mc
Rovereto,Ozono,2024-10-12,10,18,µg/mc
Rovereto,Ozono,2024-10-12,11,23,µg/mc
Rovereto,Ozono,2024-10-12,12,28,µg/mc
Rovereto,Ozono,2024-10-12,13,36,µg/mc
Rovereto,Ozono,2024-10-12,14,43,µg/mc
Rovereto,Ozono,2024-10-12,15,45,µg/mc
Rovereto,Ozono,2024-10-12,16,41,µg/mc
Rovereto,Ozono,2024-10-12,17,19,µg/mc
Rovereto,Ozono,2024-10-12,18,12,µg/mc
Rovereto,Ozono,2024-10-12,19,23,µg/mc
Rovereto,Ozono,2024-10-12,20,27,µg/mc
Rovereto,Ozono,2024-10-12,21,28,µg/mc
Rovereto,Ozono,2024-10-12,22,27,µg/mc
Rovereto,Ozono,2024-10-12,23,28,µg/mc
Rovereto,Ozono,2024-10-12,24,14,µg/mc
Rovereto,Ozono,2024-10-13,1,29,µg/mc
Rovereto,Ozono,2024-10-13,2,20,µg/mc
Rovereto,Ozono,2024-10-13,3,15,µg/mc
Rovereto,Ozono,2024-10-13,4,9,µg/mc
Rovereto,Ozono,2024-10-13,5,9,µg/mc
Rovereto,Ozono,2024-10-13,6,7,µg/mc
Rovereto,Ozono,2024-10-13,7,7,µg/mc
Rovereto,Ozono,2024-10-13,8,5,µg/mc
Rovereto,Ozono,2024-10-13,9,8,µg/mc
Rovereto,Ozono,2024-10-13,10,11,µg/mc
Rovereto,Ozono,2024-10-13,11,20,µg/mc
Rovereto,Ozono,2024-10-13,12,29,µg/mc
Rovereto,Ozono,2024-10-13,13,38,µg/mc
Rovereto,Ozono,2024-10-13,14,46,µg/mc
Rovereto,Ozono,2024-10-13,15,53,µg/mc
Rovereto,Ozono,2024-10-13,16,52,µg/mc
Rovereto,Ozono,2024-10-13,17,37,µg/mc
Rovereto,Ozono,2024-10-13,18,22,µg/mc
Rovereto,Ozono,2024-10-13,19,28,µg/mc
Rovereto,Ozono,2024-10-13,20,9,µg/mc
Rovereto,Ozono,2024-10-13,21,10,µg/mc
Rovereto,Ozono,2024-10-13,22,4,µg/mc
Rovereto,Ozono,2024-10-13,23,5,µg/mc
Rovereto,Ozono,2024-10-13,24,4,µg/mc
Rovereto,Ozono,2024-10-14,1,8,µg/mc
Rovereto,Ozono,2024-10-14,2,5,µg/mc
Rovereto,Ozono,2024-10-14,3,10,µg/mc
Rovereto,Ozono,2024-10-14,4,3,µg/mc
Rovereto,Ozono,2024-10-14,5,2,µg/mc
Rovereto,Ozono,2024-10-14,6,2,µg/mc
Rovereto,Ozono,2024-10-14,7,3,µg/mc
Rovereto,Ozono,2024-10-14,8,3,µg/mc
Rovereto,Ozono,2024-10-14,9,5,µg/mc
Rovereto,Ozono,2024-10-14,10,8,µg/mc
Rovereto,Ozono,2024-10-14,11,12,µg/mc
Rovereto,Ozono,2024-10-14,12,17,µg/mc
Rovereto,Ozono,2024-10-14,13,17,µg/mc
Rovereto,Ozono,2024-10-14,14,19,µg/mc
Rovereto,Ozono,2024-10-14,15,18,µg/mc
Rovereto,Ozono,2024-10-14,16,13,µg/mc
Rovereto,Ozono,2024-10-14,17,8,µg/mc
Rovereto,Ozono,2024-10-14,18,4,µg/mc
Rovereto,Ozono,2024-10-14,19,3,µg/mc
Rovereto,Ozono,2024-10-14,20,3,µg/mc
Rovereto,Ozono,2024-10-14,21,3,µg/mc
Rovereto,Ozono,2024-10-14,22,3,µg/mc
Rovereto,Ozono,2024-10-14,23,4,µg/mc
Rovereto,Ozono,2024-10-14,24,3,µg/mc
Rovereto,Ozono,2024-10-15,1,5,µg/mc
Rovereto,Ozono,2024-10-15,2,9,µg/mc
Rovereto,Ozono,2024-10-15,3,5,µg/mc
Rovereto,Ozono,2024-10-15,4,7,µg/mc
Rovereto,Ozono,2024-10-15,5,7,µg/mc
Rovereto,Ozono,2024-10-15,6,5,µg/mc
Rovereto,Ozono,2024-10-15,7,3,µg/mc
Rovereto,Ozono,2024-10-15,8,4,µg/mc
Rovereto,Ozono,2024-10-15,9,6,µg/mc
Rovereto,Ozono,2024-10-15,10,13,µg/mc
Rovereto,Ozono,2024-10-15,11,14,µg/mc
Rovereto,Ozono,2024-10-15,12,16,µg/mc
Rovereto,Ozono,2024-10-15,13,19,µg/mc
Rovereto,Ozono,2024-10-15,14,20,µg/mc
Rovereto,Ozono,2024-10-15,15,21,µg/mc
Rovereto,Ozono,2024-10-15,16,23,µg/mc
Rovereto,Ozono,2024-10-15,17,10,µg/mc
Rovereto,Ozono,2024-10-15,18,4,µg/mc
Rovereto,Ozono,2024-10-15,19,6,µg/mc
Rovereto,Ozono,2024-10-15,20,8,µg/mc
Rovereto,Ozono,2024-10-15,21,4,µg/mc
Rovereto,Ozono,2024-10-15,22,3,µg/mc
Rovereto,Ozono,2024-10-15,23,3,µg/mc
Rovereto,Ozono,2024-10-15,24,2,µg/mc
Rovereto,Ozono,2024-10-16,1,2,µg/mc
Rovereto,Ozono,2024-10-16,2,2,µg/mc
